Laureate_Id_x,Firstname,Lastname,Gender,Birth_Date,Birth_Country,Birth_City,Birth_Country_Code,Death_Date,Death_Country,Death_City,Death_Country_Code,Organization_Name,Organization_City,Organization_Country,Year,Laureate_Id_y,Category,Prize_Share,Motivation
688,Milton,Friedman,male,31/07/1912,USA,Brooklyn NY,US,16/11/2006,USA,San Francisco CA,US,University of Chicago,Chicago IL,USA,1976,688,economics,1,"""for his achievements in the fields of consumption analysis monetary history and theory and for his demonstration of the complexity of stabilization policy"""
249,William,Lipscomb,male,09/12/1919,USA,Cleveland OH,US,14/04/2011,USA,Cambridge MA,US,Harvard University,Cambridge MA,USA,1976,249,chemistry,1,"""for his studies on the structure of boranes illuminating problems of chemical bonding"""
536,Mairead,Corrigan,female,27/01/1944,Northern Ireland,Belfast,GB,0000-00-00,,,,,,,1976,536,peace,2,"""for the courageous efforts in founding a movement to put an end to the violent conflict in Northern Ireland"""
105,Burton,Richter,male,22/03/1931,USA,Brooklyn NY,US,18/07/2018,USA,Stanford CA,US,Stanford Linear Accelerator Center,Stanford CA,USA,1976,105,physics,2,"""for their pioneering work in the discovery of a heavy elementary particle of a new kind"""
106,Samuel C.C.,Ting,male,27/01/1936,USA,Ann Arbor MI,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1976,106,physics,2,"""for their pioneering work in the discovery of a heavy elementary particle of a new kind"""
409,Baruch S.,Blumberg,male,28/07/1925,USA,New York NY,US,05/04/2011,USA,Moffett Field CA,US,The Institute for Cancer Research,Philadelphia PA,USA,1976,409,medicine,2,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases"""
410,D. Carleton,Gajdusek,male,09/09/1923,USA,Yonkers NY,US,12/12/2008,Norway,Tromsø,NO,National Institutes of Health,Bethesda MD,USA,1976,410,medicine,2,"""for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases"""
535,Betty,Williams,female,22/05/1943,Northern Ireland,Belfast,GB,17/03/2020,Northern Ireland,Belfast,GB,,,,1976,535,peace,2,"""for the courageous efforts in founding a movement to put an end to the violent conflict in Northern Ireland"""
652,Saul,Bellow,male,10/06/1915,Canada,Montreal,CA,05/04/2005,USA,Brookline MA,US,,,,1976,652,literature,1,"""for the human understanding and subtle analysis of contemporary culture that are combined in his work"""
107,Philip W.,Anderson,male,13/12/1923,USA,Indianapolis IN,US,29/03/2020,USA,Princeton NJ,US,Bell Telephone Laboratories,Murray Hill NJ,USA,1977,107,physics,3,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems"""
690,James E.,Meade,male,23/06/1907,United Kingdom,Swanage,GB,22/12/1995,United Kingdom,Cambridge,GB,University of Cambridge,Cambridge,United Kingdom,1977,690,economics,2,"""for their pathbreaking contribution to the theory of international trade and international capital movements"""
689,Bertil,Ohlin,male,1899-04-23,Sweden,Klippan,SE,03/08/1979,Sweden,Vålådalen,SE,Stockholm School of Economics,Stockholm,Sweden,1977,689,economics,2,"""for their pathbreaking contribution to the theory of international trade and international capital movements"""
108,Sir Nevill F.,Mott,male,30/09/1905,United Kingdom,Leeds,GB,08/08/1996,United Kingdom,Milton Keynes,GB,University of Cambridge,Cambridge,United Kingdom,1977,108,physics,3,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems"""
109,John H.,Van Vleck,male,1899-03-13,USA,Middletown CT,US,27/10/1980,USA,Cambridge MA,US,Harvard University,Cambridge MA,USA,1977,109,physics,3,"""for their fundamental theoretical investigations of the electronic structure of magnetic and disordered systems"""
412,Andrew V.,Schally,male,30/11/1926,Poland (now Lithuania),Wilno (now Vilnius),LT,0000-00-00,,,,Veterans Administration Hospital,New Orleans LA,USA,1977,412,medicine,4,"""for their discoveries concerning the peptide hormone production of the brain"""
413,Rosalyn,Yalow,female,19/07/1921,USA,New York NY,US,30/05/2011,USA,New York NY,US,Veterans Administration Hospital,Bronx NY,USA,1977,413,medicine,2,"""for the development of radioimmunoassays of peptide hormones"""
250,Ilya,Prigogine,male,25/01/1917,Russia,Moscow,RU,28/05/2003,Belgium,Brussels,BE,Université Libre de Bruxelles,Brussels,Belgium,1977,250,chemistry,1,"""for his contributions to non-equilibrium thermodynamics particularly the theory of dissipative structures"""
411,Roger,Guillemin,male,11/01/1924,France,Dijon,FR,0000-00-00,,,,The Salk Institute,San Diego CA,USA,1977,411,medicine,4,"""for their discoveries concerning the peptide hormone production of the brain"""
537,Amnesty International,,org,1961-00-00,,,,0000-00-00,,,,,,,1977,537,peace,1,"""for worldwide respect for human rights"""
653,Vicente,Aleixandre,male,1898-04-26,Spain,Sevilla,ES,14/12/1984,Spain,Madrid,ES,,,,1977,653,literature,1,"""for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society at the same time representing the great renewal of the traditions of Spanish poetry between the wars"""
538,Anwar,al-Sadat,male,25/12/1918,Egypt,Mit Abu al-Kawm,EG,06/10/1981,Egypt,Cairo,EG,,,,1978,538,peace,2,"""for jointly having negotiated peace between Egypt and Israel in 1978"""
539,Menachem,Begin,male,16/08/1913,Russian Empire (now Belarus),Brest Litovsk,BY,09/03/1992,Israel,Tel Aviv,IL,,,,1978,539,peace,2,"""for jointly having negotiated peace between Egypt and Israel in 1978"""
111,Arno,Penzias,male,26/04/1933,Germany,Munich,DE,0000-00-00,,,,Bell Laboratories,Holmdel NJ,USA,1978,111,physics,4,"""for their discovery of cosmic microwave background radiation"""
416,Hamilton O.,Smith,male,23/08/1931,USA,New York NY,US,0000-00-00,,,,Johns Hopkins University School of Medicine,Baltimore MD,USA,1978,416,medicine,3,"""for the discovery of restriction enzymes and their application to problems of molecular genetics"""
415,Daniel,Nathans,male,30/10/1928,USA,Wilmington DE,US,16/11/1999,USA,Baltimore MD,US,Johns Hopkins University School of Medicine,Baltimore MD,USA,1978,415,medicine,3,"""for the discovery of restriction enzymes and their application to problems of molecular genetics"""
414,Werner,Arber,male,03/06/1929,Switzerland,Gränichen,CH,0000-00-00,,,,Biozentrum der Universität,Basel,Switzerland,1978,414,medicine,3,"""for the discovery of restriction enzymes and their application to problems of molecular genetics"""
112,Robert Woodrow,Wilson,male,10/01/1936,USA,Houston TX,US,0000-00-00,,,,Bell Laboratories,Holmdel NJ,USA,1978,112,physics,4,"""for their discovery of cosmic microwave background radiation"""
654,Isaac Bashevis,Singer,male,14/07/1904,Russian Empire (now Poland),Leoncin,PL,24/07/1991,USA,Surfside FL,US,,,,1978,654,literature,1,"""for his impassioned narrative art which with roots in a Polish-Jewish cultural tradition brings universal human conditions to life"""
691,Herbert,Simon,male,15/06/1916,USA,Milwaukee WI,US,09/02/2001,USA,Pittsburgh PA,US,Carnegie Mellon University,Pittsburgh PA,USA,1978,691,economics,1,"""for his pioneering research into the decision-making process within economic organizations"""
110,Pyotr,Kapitsa,male,1894-07-09,Russian Empire (now Russia),Kronshtadt,RU,08/04/1984,USSR (now Russia),Moscow,RU,Academy of Sciences,Moscow,USSR (now Russia),1978,110,physics,2,"""for his basic inventions and discoveries in the area of low-temperature physics"""
251,Peter,Mitchell,male,29/09/1920,United Kingdom,Mitcham,GB,10/04/1992,United Kingdom,Bodmin,GB,Glynn Research Laboratories,Bodmin,United Kingdom,1978,251,chemistry,1,"""for his contribution to the understanding of biological energy transfer through the formulation of the chemiosmotic theory"""
253,Georg,Wittig,male,1897-06-16,Germany,Berlin,DE,26/08/1987,West Germany (now Germany),Heidelberg,DE,University of Heidelberg,Heidelberg,Germany,1979,253,chemistry,2,"""for their development of the use of boron- and phosphorus-containing compounds respectively into important reagents in organic synthesis"""
692,Theodore W.,Schultz,male,30/04/1902,USA,Arlington SD,US,26/02/1998,USA,Evanston IL,US,University of Chicago,Chicago IL,USA,1979,692,economics,2,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries"""
693,Sir Arthur,Lewis,male,23/01/1915,British West Indies (now Saint Lucia),Castries,LC,15/06/1991,Barbados,Bridgetown,BB,Princeton University,Princeton NJ,USA,1979,693,economics,2,"""for their pioneering research into economic development research with particular consideration of the problems of developing countries"""
540,Anjezë Gonxhe,Bojaxhiu,female,26/08/1910,Ottoman Empire (now North Macedonia),Uskup (now Skopje),MK,05/09/1997,India,Calcutta,IN,,,,1979,540,peace,1,"""for her work for bringing help to suffering humanity"""
252,Herbert C.,Brown,male,22/05/1912,United Kingdom,London,GB,19/12/2004,USA,Lafayette IN,US,Purdue University,West Lafayette IN,USA,1979,252,chemistry,2,"""for their development of the use of boron- and phosphorus-containing compounds respectively into important reagents in organic synthesis"""
113,Sheldon,Glashow,male,05/12/1932,USA,New York NY,US,0000-00-00,,,,Harvard University Lyman Laboratory,Cambridge MA,USA,1979,113,physics,3,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles including inter alia the prediction of the weak neutral current"""
115,Steven,Weinberg,male,03/05/1933,USA,New York NY,US,23/07/2021,USA,Austin TX,US,Harvard University,Cambridge MA,USA,1979,115,physics,3,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles including inter alia the prediction of the weak neutral current"""
418,Godfrey N.,Hounsfield,male,28/08/1919,United Kingdom,Newark,GB,12/08/2004,United Kingdom,Kingston upon Thames,GB,Central Research Laboratories EMI,London,United Kingdom,1979,418,medicine,2,"""for the development of computer assisted tomography"""
417,Allan M.,Cormack,male,23/02/1924,South Africa,Johannesburg,ZA,07/05/1998,USA,Winchester MA,US,Tufts University,Medford MA,USA,1979,417,medicine,2,"""for the development of computer assisted tomography"""
655,Odysseus,Elytis,male,02/11/1911,Crete (now Greece),Iráklion,GR,18/03/1996,Greece,Athens,GR,,,,1979,655,literature,1,"""for his poetry which against the background of Greek tradition depicts with sensuous strength and intellectual clear-sightedness modern man's struggle for freedom and creativeness"""
114,Abdus,Salam,male,29/01/1926,India (now Pakistan),Jhang Maghiāna,PK,21/11/1996,United Kingdom,Oxford,GB,International Centre for Theoretical Physics,Trieste,Italy,1979,114,physics,3,"""for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles including inter alia the prediction of the weak neutral current"""
222,Frederick,Sanger,male,13/08/1918,United Kingdom,Rendcombe,GB,19/11/2013,United Kingdom,Cambridge,GB,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,1958,222,chemistry,1,"""for his work on the structure of proteins especially that of insulin"""
222,Frederick,Sanger,male,13/08/1918,United Kingdom,Rendcombe,GB,19/11/2013,United Kingdom,Cambridge,GB,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,1980,222,chemistry,4,"""for their contributions concerning the determination of base sequences in nucleic acids"""
420,Jean,Dausset,male,19/10/1916,France,Toulouse,FR,06/06/2009,Spain,Palma Majorca,ES,Université de Paris Laboratoire Immuno-Hématologie,Paris,France,1980,420,medicine,3,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions"""
419,Baruj,Benacerraf,male,29/10/1920,Venezuela,Caracas,VE,02/08/2011,USA,Boston MA,US,Harvard Medical School,Boston MA,USA,1980,419,medicine,3,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions"""
694,Lawrence R.,Klein,male,14/09/1920,USA,Omaha NE,US,20/10/2013,USA,Gladwyne PA,US,University of Pennsylvania,Philadelphia PA,USA,1980,694,economics,1,"""for the creation of econometric models and the application to the analysis of economic fluctuations and economic policies"""
254,Paul,Berg,male,30/06/1926,USA,New York NY,US,15/02/2023,USA,Stanford CA,US,Stanford University,Stanford CA,USA,1980,254,chemistry,2,"""for his fundamental studies of the biochemistry of nucleic acids with particular regard to recombinant-DNA"""
541,Adolfo,Pérez Esquivel,male,26/11/1931,Argentina,Buenos Aires,AR,0000-00-00,,,,,,,1980,541,peace,1,"""for being a source of inspiration to repressed people especially in Latin America"""
255,Walter,Gilbert,male,21/03/1932,USA,Boston MA,US,0000-00-00,,,,Harvard University Biological Laboratories,Cambridge MA,USA,1980,255,chemistry,4,"""for their contributions concerning the determination of base sequences in nucleic acids"""
117,Val,Fitch,male,10/03/1923,USA,Merriman NE,US,05/02/2015,USA,Princeton NJ,US,Princeton University,Princeton NJ,USA,1980,117,physics,2,"""for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons"""
116,James,Cronin,male,29/09/1931,USA,Chicago IL,US,25/08/2016,USA,St. Paul MN,US,University of Chicago,Chicago IL,USA,1980,116,physics,2,"""for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons"""
657,Czeslaw,Milosz,male,30/06/1911,Russian Empire (now Lithuania),Śeteniai,LT,14/08/2004,Poland,Kraków,PL,,,,1980,657,literature,1,"""who with uncompromising clear-sightedness voices man's exposed condition in a world of severe conflicts"""
421,George D.,Snell,male,19/12/1903,USA,Bradford MA,US,06/06/1996,USA,Bar Harbor ME,US,Jackson Laboratory,Bar Harbor ME,USA,1980,421,medicine,3,"""for their discoveries concerning genetically determined structures on the cell surface that regulate immunological reactions"""
695,James,Tobin,male,05/03/1918,USA,Champaign IL,US,11/03/2002,USA,New Haven CT,US,Yale University,New Haven CT,USA,1981,695,economics,1,"""for his analysis of financial markets and their relations to expenditure decisions employment production and prices"""
658,Elias,Canetti,male,25/07/1905,Bulgaria,Ruse,BG,14/08/1994,Switzerland,Zurich,CH,,,,1981,658,literature,1,"""for writings marked by a broad outlook a wealth of ideas and artistic power"""
423,David H.,Hubel,male,27/02/1926,Canada,Windsor ON,CA,22/09/2013,USA,Lincoln MA,US,Harvard Medical School,Boston MA,USA,1981,423,medicine,4,"""for their discoveries concerning information processing in the visual system"""
118,Nicolaas,Bloembergen,male,11/03/1920,the Netherlands,Dordrecht,NL,05/09/2017,USA,Tucson AZ,US,Harvard University,Cambridge MA,USA,1981,118,physics,4,"""for their contribution to the development of laser spectroscopy"""
515,Office of the United Nations High Commissioner for Refugees,,org,14/12/1950,,,,0000-00-00,,,,,,,1954,515,peace,1,"""for its efforts to heal the wounds of war by providing help and protection to refugees all over the world"""
515,Office of the United Nations High Commissioner for Refugees,,org,14/12/1950,,,,0000-00-00,,,,,,,1981,515,peace,1,"""for promoting the fundamental rights of refugees"""
422,Roger W.,Sperry,male,20/08/1913,USA,Hartford CT,US,17/04/1994,USA,Pasadena CA,US,California Institute of Technology (Caltech),Pasadena CA,USA,1981,422,medicine,2,"""for his discoveries concerning the functional specialization of the cerebral hemispheres"""
257,Kenichi,Fukui,male,04/10/1918,Japan,Nara,JP,09/01/1998,Japan,Kyoto,JP,Kyoto University,Kyoto,Japan,1981,257,chemistry,2,"""for their theories developed independently concerning the course of chemical reactions"""
258,Roald,Hoffmann,male,18/07/1937,Poland (now Ukraine),Zloczov,UA,0000-00-00,,,,Cornell University,Ithaca NY,USA,1981,258,chemistry,2,"""for their theories developed independently concerning the course of chemical reactions"""
424,Torsten N.,Wiesel,male,03/06/1924,Sweden,Uppsala,SE,0000-00-00,,,,Harvard Medical School,Boston MA,USA,1981,424,medicine,4,"""for their discoveries concerning information processing in the visual system"""
119,Arthur L.,Schawlow,male,05/05/1921,USA,Mount Vernon NY,US,28/04/1999,USA,Palo Alto CA,US,Stanford University,Stanford CA,USA,1981,119,physics,4,"""for their contribution to the development of laser spectroscopy"""
120,Kai M.,Siegbahn,male,20/04/1918,Sweden,Lund,SE,20/07/2007,Sweden,Ängelholm,SE,Uppsala University,Uppsala,Sweden,1981,120,physics,2,"""for his contribution to the development of high-resolution electron spectroscopy"""
696,George J.,Stigler,male,17/01/1911,USA,Renton WA,US,01/12/1991,USA,Chicago IL,US,University of Chicago,Chicago IL,USA,1982,696,economics,1,"""for his seminal studies of industrial structures functioning of markets and causes and effects of public regulation"""
543,Alva,Myrdal,female,31/01/1902,Sweden,Uppsala,SE,01/02/1986,Sweden,Stockholm,SE,,,,1982,543,peace,2,"""for their work for disarmament and nuclear and weapon-free zones"""
659,Gabriel,García Márquez,male,06/03/1927,Colombia,Aracataca,CO,17/04/2014,Mexico,Mexico City,MX,,,,1982,659,literature,1,"""for his novels and short stories in which the fantastic and the realistic are combined in a richly composed world of imagination reflecting a continent's life and conflicts"""
427,John R.,Vane,male,29/03/1927,United Kingdom,Tardebigg,GB,19/11/2004,United Kingdom,Farnborough,GB,The Wellcome Research Laboratories,Beckenham,United Kingdom,1982,427,medicine,3,"""for their discoveries concerning prostaglandins and related biologically active substances"""
259,Aaron,Klug,male,11/08/1926,Lithuania,Zelvas,LT,20/11/2018,,,,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,1982,259,chemistry,1,"""for his development of crystallographic electron microscopy and his structural elucidation of biologically important nucleic acid-protein complexes"""
425,Sune K.,Bergström,male,10/01/1916,Sweden,Stockholm,SE,15/08/2004,Sweden,Stockholm,SE,Karolinska Institutet,Stockholm,Sweden,1982,425,medicine,3,"""for their discoveries concerning prostaglandins and related biologically active substances"""
121,Kenneth G.,Wilson,male,08/06/1936,USA,Waltham MA,US,15/06/2013,USA,Saco ME,US,Cornell University,Ithaca NY,USA,1982,121,physics,1,"""for his theory for critical phenomena in connection with phase transitions"""
544,Alfonso,García Robles,male,20/03/1911,Mexico,Zamora,MX,02/09/1991,Mexico,Mexico City,MX,,,,1982,544,peace,2,"""for their work for disarmament and nuclear and weapon-free zones"""
426,Bengt I.,Samuelsson,male,21/05/1934,Sweden,Halmstad,SE,0000-00-00,,,,Karolinska Institutet,Stockholm,Sweden,1982,426,medicine,3,"""for their discoveries concerning prostaglandins and related biologically active substances"""
545,Lech,Walesa,male,29/09/1943,Poland,Popowo,PL,0000-00-00,,,,,,,1983,545,peace,1,"""for non-violent struggle for free trade unions and human rights in Poland"""
260,Henry,Taube,male,30/11/1915,Canada,Neudorf,CA,16/11/2005,USA,Stanford CA,US,Stanford University,Stanford CA,USA,1983,260,chemistry,1,"""for his work on the mechanisms of electron transfer reactions especially in metal complexes"""
428,Barbara,McClintock,female,16/06/1902,USA,Hartford CT,US,02/09/1992,USA,Huntington NY,US,Cold Spring Harbor Laboratory,Cold Spring Harbor NY,USA,1983,428,medicine,1,"""for her discovery of mobile genetic elements"""
697,Gerard,Debreu,male,04/07/1921,France,Calais,FR,31/12/2004,France,Paris,FR,University of California,Berkeley CA,USA,1983,697,economics,1,"""for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium"""
660,William,Golding,male,19/09/1911,United Kingdom,St. Columb Minor,GB,19/06/1993,United Kingdom,Perranarworthal,GB,,,,1983,660,literature,1,"""for his novels which with the perspicuity of realistic narrative art and the diversity and universality of myth illuminate the human condition in the world of today"""
123,William A.,Fowler,male,09/08/1911,USA,Pittsburgh PA,US,14/03/1995,USA,Pasadena CA,US,California Institute of Technology (Caltech),Pasadena CA,USA,1983,123,physics,2,"""for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe"""
122,Subramanyan,Chandrasekhar,male,19/10/1910,India (now Pakistan),Lahore,PK,21/08/1995,USA,Chicago IL,US,University of Chicago,Chicago IL,USA,1983,122,physics,2,"""for his theoretical studies of the physical processes of importance to the structure and evolution of the stars"""
429,Niels K.,Jerne,male,23/12/1911,United Kingdom,London,GB,07/10/1994,France,Castillon-du-Gard,FR,Basel Institute for Immunology,Basel,Switzerland,1984,429,medicine,3,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies"""
430,Georges J.F.,Köhler,male,17/04/1946,Germany,Munich,DE,01/03/1995,Germany,Freiburg im Breisgau,DE,Basel Institute for Immunology,Basel,Switzerland,1984,430,medicine,3,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies"""
431,César,Milstein,male,08/10/1927,Argentina,Bahia Blanca,AR,24/03/2002,United Kingdom,Cambridge,GB,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,1984,431,medicine,3,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies"""
661,Jaroslav,Seifert,male,23/09/1901,Austria-Hungary (now Czech Republic),Prague,CZ,10/01/1986,Czechoslovakia (now Czech Republic),Prague,CZ,,,,1984,661,literature,1,"""for his poetry which endowed with freshness sensuality and rich inventiveness provides a liberating image of the indomitable spirit and versatility of man"""
546,Desmond,Tutu,male,07/10/1931,South Africa,Klerksdorp,ZA,26/12/2021,South Africa,Cape Town,ZA,,,,1984,546,peace,1,"""for his role as a unifying leader figure in the non-violent campaign to resolve the problem of apartheid in South Africa"""
261,Bruce,Merrifield,male,15/07/1921,USA,Fort Worth TX,US,14/05/2006,USA,Cresskill NJ,US,Rockefeller University,New York NY,USA,1984,261,chemistry,1,"""for his development of methodology for chemical synthesis on a solid matrix"""
125,Simon,van der Meer,male,24/11/1925,the Netherlands,the Hague,NL,04/03/2011,Switzerland,Geneva,CH,CERN,Geneva,Switzerland,1984,125,physics,2,"""for their decisive contributions to the large project which led to the discovery of the field particles W and Z communicators of weak interaction"""
124,Carlo,Rubbia,male,31/03/1934,Italy,Gorizia,IT,0000-00-00,,,,CERN,Geneva,Switzerland,1984,124,physics,2,"""for their decisive contributions to the large project which led to the discovery of the field particles W and Z communicators of weak interaction"""
698,Richard,Stone,male,30/08/1913,United Kingdom,London,GB,06/12/1991,United Kingdom,Cambridge,GB,University of Cambridge,Cambridge,United Kingdom,1984,698,economics,1,"""for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis"""
547,International Physicians for the Prevention of Nuclear War,,org,1980-00-00,,,,0000-00-00,,,,,,,1985,547,peace,1,"""for spreading authoritative information and by creating awareness of the catastrophic consequences of nuclear war"""
126,Klaus,von Klitzing,male,28/06/1943,German-occupied Poland (now Poland),Schroda,PL,0000-00-00,,,,Max-Planck-Institut für Festkörperforschung,Stuttgart,Germany,1985,126,physics,1,"""for the discovery of the quantized Hall effect"""
433,Joseph L.,Goldstein,male,18/04/1940,USA,Sumter SC,US,0000-00-00,,,,University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,1985,433,medicine,2,"""for their discoveries concerning the regulation of cholesterol metabolism"""
432,Michael S.,Brown,male,13/04/1941,USA,New York NY,US,0000-00-00,,,,University of Texas Southwestern Medical Center at Dallas,Dallas TX,USA,1985,432,medicine,2,"""for their discoveries concerning the regulation of cholesterol metabolism"""
262,Herbert A.,Hauptman,male,14/02/1917,USA,New York NY,US,23/10/2011,USA,Buffalo NY,US,The Medical Foundation of Buffalo,Buffalo NY,USA,1985,262,chemistry,2,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures"""
263,Jerome,Karle,male,18/06/1918,USA,New York NY,US,06/06/2013,USA,Annandale VA,US,US Naval Research Laboratory,Washington D.C.,USA,1985,263,chemistry,2,"""for their outstanding achievements in the development of direct methods for the determination of crystal structures"""
662,Claude,Simon,male,10/10/1913,Madagascar,Tananarive (now Antananarivo),MG,06/07/2005,France,Paris,FR,,,,1985,662,literature,1,"""who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition"""
699,Franco,Modigliani,male,18/06/1918,Italy,Rome,IT,25/09/2003,USA,Cambridge MA,US,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1985,699,economics,1,"""for his pioneering analyses of saving and of financial markets"""
264,Dudley R.,Herschbach,male,18/06/1932,USA,San José CA,US,0000-00-00,,,,Harvard University,Cambridge MA,USA,1986,264,chemistry,3,"""for their contributions concerning the dynamics of chemical elementary processes"""
266,John C.,Polanyi,male,23/01/1929,Germany,Berlin,DE,0000-00-00,,,,University of Toronto,Toronto,Canada,1986,266,chemistry,3,"""for their contributions concerning the dynamics of chemical elementary processes"""
128,Gerd,Binnig,male,20/07/1947,West Germany (now Germany),Frankfurt-on-the-Main,DE,0000-00-00,,,,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,1986,128,physics,4,"""for their design of the scanning tunneling microscope"""
129,Heinrich,Rohrer,male,06/06/1933,Switzerland,Buchs,CH,16/05/2013,Switzerland,Wollerau,CH,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,1986,129,physics,4,"""for their design of the scanning tunneling microscope"""
127,Ernst,Ruska,male,25/12/1906,Germany,Heidelberg,DE,27/05/1988,Germany,West Berlin,DE,Fritz-Haber-Institut der Max-Planck-Gesellschaft,Berlin,Germany,1986,127,physics,2,"""for his fundamental work in electron optics and for the design of the first electron microscope"""
265,Yuan T.,Lee,male,19/11/1936,Taiwan,Hsinchu,TW,0000-00-00,,,,University of California,Berkeley CA,USA,1986,265,chemistry,3,"""for their contributions concerning the dynamics of chemical elementary processes"""
435,Rita,Levi-Montalcini,female,22/04/1909,Italy,Turin,IT,30/12/2012,Italy,Rome,IT,Institute of Cell Biology of the C.N.R.,Rome,Italy,1986,435,medicine,2,"""for their discoveries of growth factors"""
434,Stanley,Cohen,male,17/11/1922,USA,Brooklyn NY,US,05/02/2020,USA,Nashville TN,US,Vanderbilt University School of Medicine,Nashville TN,USA,1986,434,medicine,2,"""for their discoveries of growth factors"""
548,Elie,Wiesel,male,30/09/1928,Romania,Sighet,RO,02/07/2016,USA,New York NY,US,,,,1986,548,peace,1,"""for being a messenger to mankind: his message is one of peace atonement and dignity"""
663,Wole,Soyinka,male,13/07/1934,Nigeria,Abeokuta,NG,0000-00-00,,,,,,,1986,663,literature,1,"""who in a wide cultural perspective and with poetic overtones fashions the drama of existence"""
700,James M.,Buchanan Jr.,male,03/10/1919,USA,Murfreesboro TN,US,09/01/2013,USA,Blacksburg VA,US,Center for Study of Public Choice,Fairfax VA,USA,1986,700,economics,1,"""for his development of the contractual and constitutional bases for the theory of economic and political decision-making"""
269,Charles J.,Pedersen,male,03/10/1904,Korea (now South Korea),Pusan,KR,26/10/1989,USA,Salem NJ,US,Du Pont,Wilmington DE,USA,1987,269,chemistry,3,"""for their development and use of molecules with structure-specific interactions of high selectivity"""
664,Joseph,Brodsky,male,24/05/1940,USSR (now Russia),Leningrad (now St. Petersburg),RU,28/01/1996,USA,New York NY,US,,,,1987,664,literature,1,"""for an all-embracing authorship imbued with clarity of thought and poetic intensity"""
131,K. Alex,Müller,male,20/04/1927,Switzerland,Basel,CH,09/01/2023,Switzerland,Zurich,CH,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,1987,131,physics,2,"""for their important break-through in the discovery of superconductivity in ceramic materials"""
268,Jean-Marie,Lehn,male,30/09/1939,France,Rosheim,FR,0000-00-00,,,,Université Louis Pasteur,Strasbourg,France,1987,268,chemistry,3,"""for their development and use of molecules with structure-specific interactions of high selectivity"""
130,J. Georg,Bednorz,male,16/05/1950,West Germany (now Germany),Neuenkirchen,DE,0000-00-00,,,,IBM Zurich Research Laboratory,Rüschlikon,Switzerland,1987,130,physics,2,"""for their important break-through in the discovery of superconductivity in ceramic materials"""
436,Susumu,Tonegawa,male,05/09/1939,Japan,Nagoya,JP,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1987,436,medicine,1,"""for his discovery of the genetic principle for generation of antibody diversity"""
701,Robert M.,Solow,male,23/08/1924,USA,Brooklyn NY,US,0000-00-00,,,,Massachusetts Institute of Technology (MIT),Cambridge MA,USA,1987,701,economics,1,"""for his contributions to the theory of economic growth"""
549,Oscar,Arias Sánchez,male,13/09/1940,Costa Rica,Heredia,CR,0000-00-00,,,,,,,1987,549,peace,1,"""for his work for lasting peace in Central America"""
267,Donald J.,Cram,male,22/04/1919,USA,Chester VT,US,17/06/2001,USA,Palm Desert CA,US,University of California,Los Angeles CA,USA,1987,267,chemistry,3,"""for their development and use of molecules with structure-specific interactions of high selectivity"""
550,United Nations Peacekeeping Forces,,org,1948-00-00,,,,0000-00-00,,,,,,,1988,550,peace,1,"""for preventing armed clashes and creating conditions for negotiations"""
134,Jack,Steinberger,male,25/05/1921,Germany,Bad Kissingen,DE,12/12/2020,Switzerland,Geneva,CH,CERN,Geneva,Switzerland,1988,134,physics,3,"""for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino"""
